Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement
2020/9/26,13044,Zwaanshoek,101777,479776,2136LR,VR16,Hollands-Midden,"0,12787853",1145,TRUE
2020/9/26,13044,Zwaanshoek,101777,479776,2136LR,VR12,Kennemerland,"0,704727969",1145,TRUE
2020/9/26,13005,Zwanenburg,110897,486164,1161GG,VR12,Kennemerland,1,782,TRUE
2020/9/26,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,682,TRUE
2020/9/25,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,0,TRUE
2020/9/29,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",1110,TRUE
2020/9/29,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",1110,TRUE
2020/9/30,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,967940027",817,TRUE
2020/9/30,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,032059973",817,TRUE
2020/9/28,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,3270,TRUE
2020/9/26,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,571,TRUE
2020/9/27,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,252,TRUE
2020/9/26,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,524,TRUE
2020/9/26,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,558,TRUE
2020/9/27,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,0,TRUE
2020/9/27,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,0,TRUE
2020/9/27,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,0,TRUE
2020/9/28,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,847,TRUE
2020/9/28,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",1306,TRUE
2020/9/28,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",1306,TRUE
2020/9/28,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,1,2458,TRUE
2020/9/28,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,583,TRUE
2020/9/28,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,279,TRUE
2020/9/28,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,516,TRUE
2020/9/28,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,432,TRUE
2020/9/28,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,593,TRUE
2020/9/28,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,0,TRUE
2020/9/28,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,433,TRUE
2020/9/28,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,2376,TRUE
2020/9/28,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,77,TRUE
2020/9/28,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,0,TRUE
2020/9/28,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,0,TRUE
2020/9/28,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,56,TRUE
2020/9/28,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,803,TRUE
2020/9/28,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,1642,TRUE
2020/9/28,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,137,TRUE
2020/9/28,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,827,TRUE
2020/9/28,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,104,TRUE
2020/9/28,12024,Ursem,121191,516517,1645RJ,VR10,Noord-Holland-Noord,1,1013,TRUE
2020/9/28,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,363,TRUE
2020/9/28,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,320,TRUE
2020/9/28,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,258,TRUE
2020/9/28,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,436,TRUE
2020/9/28,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268",1641,TRUE
2020/9/28,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014732",1641,TRUE
2020/9/28,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657",407,TRUE
2020/9/28,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743343",407,TRUE
2020/9/28,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,868,TRUE
2020/9/28,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,1206,TRUE
2020/9/28,25012,Putte,85400,375600,4645GZ,VR20,Midden- en West-Brabant,1,142,TRUE
2020/9/28,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678",364,TRUE
2020/9/28,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265322",364,TRUE
2020/9/27,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,276,TRUE
2020/9/27,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,535,TRUE
2020/9/27,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,55,TRUE
2020/9/27,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,0,TRUE
2020/9/29,12006,Alkmaar,110983,517113,1817ET,VR10,Noord-Holland-Noord,1,710,TRUE
2020/9/29,11005,Amstelveen,121063,480600,1183TN,VR13,Amsterdam-Amstelland,1,1820,TRUE
2020/9/28,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",1426,TRUE
2020/9/28,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",1426,TRUE
2020/9/28,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,382,TRUE
2020/9/29,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,064137151",3035,TRUE
2020/9/29,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,935862849",3035,TRUE
2020/9/29,11008,Blaricum,145684,475176,1261JL,VR14,Gooi en Vechtstreek,"0,706612903",1176,TRUE
2020/9/29,11008,Blaricum,145684,475176,1261JL,VR09,Utrecht,"0,293387097",1176,TRUE
2020/9/29,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,1023,TRUE
2020/9/29,12023,Den Helder,115228,547921,1786PS,VR10,Noord-Holland-Noord,1,231,TRUE
2020/9/29,12013,Geestmerambacht,111056,523200,1749CL,VR10,Noord-Holland-Noord,1,1365,TRUE
2020/9/28,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,2870421",1692,TRUE
2020/9/28,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,7129579",1692,TRUE
2020/9/29,12001,Heiloo,109900,512100,1851LR,VR10,Noord-Holland-Noord,1,555,TRUE
2020/9/29,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,5108,TRUE
2020/9/28,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,989,TRUE
2020/9/29,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,821,TRUE
2020/9/29,12016,Katwoude,130800,499500,1145PW,VR11,Zaanstreek-Waterland,1,3629,TRUE
2020/9/28,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,1741,TRUE
2020/9/29,10037,Loenen,129000,470700,3634BA,VR09,Utrecht,1,244,TRUE
2020/9/28,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,1898,TRUE
2020/9/28,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,1550,TRUE
2020/9/28,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,1314,TRUE
2020/9/29,12026,Oosthuizen,128400,510300,1474HM,VR11,Zaanstreek-Waterland,1,614,TRUE
2020/9/28,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,176,TRUE
2020/9/28,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,1287,TRUE
2020/9/29,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,0,TRUE
2020/9/28,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,1715,TRUE
2020/9/28,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",133,TRUE
2020/9/28,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",133,TRUE
2020/9/29,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,1295,TRUE
2020/9/29,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,1754,TRUE
2020/9/29,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,2919,TRUE
2020/9/29,12021,Wervershoof,137975,527101,1693HC,VR10,Noord-Holland-Noord,1,848,TRUE
2020/9/29,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,1156,TRUE
2020/9/28,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441357",4438,TRUE
2020/9/28,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643",4438,TRUE
2020/9/29,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,3932,TRUE
2020/9/28,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,1242,TRUE
2020/9/25,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,862,TRUE
2020/9/27,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,846,TRUE
2020/9/29,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,145,TRUE
2020/9/29,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,0,TRUE
2020/9/29,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,287,TRUE
2020/9/29,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,186,TRUE
2020/9/29,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,1472,TRUE
2020/9/29,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,2213,TRUE
2020/9/29,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,278,TRUE
2020/9/29,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,55,TRUE
2020/9/29,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,126,TRUE
2020/9/29,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,623,TRUE
2020/9/29,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,54,TRUE
2020/9/29,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,286,TRUE
2020/9/29,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE
2020/9/29,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,0,TRUE
2020/9/29,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,227,TRUE
2020/9/29,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,62,TRUE
2020/9/29,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,47,TRUE
2020/9/29,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,336,TRUE
2020/9/29,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,138,TRUE
2020/9/29,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,729,TRUE
2020/9/29,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,265,TRUE
2020/9/29,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,144,TRUE
2020/9/29,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,185,TRUE
2020/9/29,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,68,TRUE
2020/9/29,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,175,TRUE
2020/9/29,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,46,TRUE
2020/9/29,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,227,TRUE
2020/9/29,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,0,TRUE
2020/9/29,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,141,TRUE
2020/9/29,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,204,TRUE
2020/9/29,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,773,TRUE
2020/9/29,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,0,TRUE
2020/9/29,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,148,TRUE
2020/9/29,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",318,TRUE
2020/9/29,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",318,TRUE
2020/9/29,17016,Alblasserdam,105800,429300,2952AT,VR18,Zuid-Holland-Zuid,1,490,TRUE
2020/9/29,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,1889,TRUE
2020/9/29,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,111,TRUE
2020/9/29,17074,Den Bommel,77500,415800,3258LZ,VR17,Rotterdam-Rijnmond,1,37,TRUE
2020/9/29,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,66,TRUE
2020/9/29,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,58,TRUE
2020/9/29,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,112,TRUE
2020/9/29,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,376,TRUE
2020/9/29,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,748,TRUE
2020/9/29,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,243,TRUE
2020/9/29,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,1931,TRUE
2020/9/29,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,0,TRUE
2020/9/29,9030,Maasbommel,164300,426800,6627AV,VR08,Gelderland-Zuid,1,268,TRUE
2020/9/29,17055,Middelharnis,71600,420700,3241LP,VR17,Rotterdam-Rijnmond,1,598,TRUE
2020/9/29,25017,Nieuwveer,107848,404705,4823ZJ,VR20,Midden- en West-Brabant,1,171,TRUE
2020/9/29,17075,Ooltgensplaat,83750,409858,3257LW,VR17,Rotterdam-Rijnmond,1,68,TRUE
2020/9/29,17056,Oude Tonge,71500,411300,3255LV,VR17,Rotterdam-Rijnmond,1,42,TRUE
2020/9/29,9020,Overasselt,183549,418860,6611LA,VR08,Gelderland-Zuid,1,457,TRUE
2020/9/29,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,372,TRUE
2020/9/29,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,1110,TRUE
2020/9/29,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,187,TRUE
2020/9/29,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,609,TRUE
2020/9/29,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,1245,TRUE
2020/9/29,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,1335,TRUE
2020/9/29,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,33,TRUE
2020/9/30,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,4317,TRUE
2020/9/30,8022,Apeldoorn,194895,472607,7317AX,VR06,Noord- en Oost-Gelderland,1,279,TRUE
2020/9/30,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,93,TRUE
2020/9/30,8009,Elburg,185364,496800,8081HH,VR06,Noord- en Oost-Gelderland,1,775,TRUE
2020/9/30,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,44,TRUE
2020/9/30,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,338,TRUE
2020/9/30,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,101,TRUE
2020/9/30,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,1065,TRUE
2020/9/30,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,101,TRUE
2020/9/30,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,935,TRUE
2020/9/30,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,468,TRUE
2020/9/30,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,121,TRUE
2020/9/30,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,0,TRUE
2020/9/30,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",55,TRUE
2020/9/30,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",55,TRUE
2020/9/30,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,189,TRUE
2020/9/30,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,466,TRUE
2020/9/30,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,251,TRUE
2020/9/30,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,566,TRUE
2020/9/30,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,38,TRUE
2020/9/30,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,0,TRUE
2020/9/30,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,870,TRUE
2020/9/30,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,975,TRUE
2020/9/30,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,349,TRUE
2020/9/30,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,815,TRUE
2020/9/30,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,1030,TRUE
2020/9/30,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,711,TRUE
2020/9/30,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,1516,TRUE
2020/10/1,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",643,FALSE
2020/10/1,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",643,FALSE
2020/9/30,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,1256,TRUE
2020/9/30,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027027027",1082,TRUE
2020/9/30,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972972972973",1082,TRUE
2020/9/30,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,1107,TRUE
2020/9/30,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",803,TRUE
2020/9/30,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",803,TRUE
2020/9/30,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,449,TRUE
2020/9/30,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,918,TRUE
2020/9/30,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,48,TRUE
2020/9/30,13048,Waddinxveen-Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,315,TRUE
2020/9/30,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927732846334",954,TRUE
2020/9/30,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267153666",954,TRUE
2020/9/30,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,523,TRUE
2020/9/30,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,1130,TRUE
2020/9/30,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,0,TRUE
2020/9/28,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,101,TRUE
2020/9/28,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,43,TRUE
2020/9/28,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,205,TRUE
2020/9/28,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,269,TRUE
2020/9/28,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,94,TRUE
2020/9/28,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,95,TRUE
2020/9/29,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,25,TRUE
2020/9/29,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,282,TRUE
2020/9/29,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,53,TRUE
2020/9/29,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,0,TRUE
2020/9/30,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",307,TRUE
2020/9/30,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",307,TRUE
2020/9/30,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,2831,TRUE
2020/10/1,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,120,TRUE
2020/9/30,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,148,TRUE
2020/9/30,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,290,TRUE
2020/9/30,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,38,TRUE
2020/9/30,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,0,TRUE
2020/9/30,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,870,TRUE
2020/9/30,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,975,TRUE
2020/9/30,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,349,TRUE
2020/9/30,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,815,TRUE
2020/9/30,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,1030,TRUE
2020/9/30,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,711,TRUE
2020/9/30,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,1288,TRUE
2020/9/30,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,1256,TRUE
2020/9/30,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027027027",1082,TRUE
2020/9/30,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972972972973",1082,TRUE
2020/9/30,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,1107,TRUE
2020/9/30,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",803,TRUE
2020/9/30,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",803,TRUE
2020/9/30,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,449,TRUE
2020/9/30,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,918,TRUE
2020/9/30,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,48,TRUE
2020/9/30,13048,Waddinxveen-Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,315,TRUE
2020/9/30,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927732846334",954,TRUE
2020/9/30,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267153666",954,TRUE
2020/9/30,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,523,TRUE
2020/9/30,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,1130,TRUE
2020/9/30,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,0,TRUE
2020/9/28,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,101,TRUE
2020/9/28,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,43,TRUE
2020/9/28,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,438,TRUE
2020/9/28,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,269,TRUE
2020/9/28,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,94,TRUE
2020/9/28,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,95,TRUE
2020/9/29,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,25,TRUE
2020/9/29,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,282,TRUE
2020/9/29,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,53,TRUE
2020/9/29,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,0,TRUE
2020/9/30,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",307,TRUE
2020/9/30,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",307,TRUE
2020/9/30,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,2831,TRUE
2020/10/1,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,120,TRUE
2020/9/30,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,148,TRUE
2020/9/30,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,290,TRUE
2020/9/25,9029,Aalst,137031,423217,5305TJ,VR08,Gelderland-Zuid,1,311,TRUE
2020/9/30,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,577,TRUE
2020/10/1,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,490,TRUE
2020/10/1,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,336,TRUE
2020/9/30,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,0375505488157135",63,TRUE
2020/9/30,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451184286",63,TRUE
2020/9/30,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,982,TRUE
2020/9/30,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,648,TRUE
2020/10/1,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,93,TRUE
2020/10/1,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,1171,TRUE
